luminosity_distance theta_jn
2548.529454885687 2.2335987141388998
3322.5950482355474 2.5506458200226074
2564.990818975274 0.9747719124756422
2778.257559007524 0.8820494928809272
3141.959875088469 2.425576848384956
2066.812753825902 1.7089159319639804
3580.8264906865434 2.5095247642885776
2299.843829993412 1.8678525195160633
2130.9043938262653 1.6595023759315137
3857.0867256354372 0.5370839342957822
3203.393096574541 2.2857572321993183
3670.526540470485 2.4751249846921404
4204.425255076151 0.39745352816800245
4301.943198051797 0.3542593315194522
3958.3474985908074 2.588695689472578
3346.408960743153 0.821725597953504
4084.6492094043706 0.4967742338153504
3992.4481324609505 0.567766217882874
4117.816604116865 2.613063272023034
3919.34300888236 2.508922246052997
3774.5949604678026 2.436189853162761
2319.7117521125506 1.4873793636119725
4056.2051881345665 0.5882250737296709
3062.051921712893 1.0008808436619487
2355.1293707569503 1.4337745400715411
3310.8109909655964 0.8987581386708552
3000.3337378747274 1.03106530741995
2874.683560743251 1.1039982241547546
4460.3015417973575 0.4350987892841434
4208.651503154173 2.5772892797800617
2640.579098858978 1.2379960585973
3914.3442026956795 0.6847936189913653
3557.98794268993 0.8274386522206735
2485.0000428474586 1.3539511578109344
3594.8141800404305 2.31220513956245
4281.657723041448 0.5511877851342738
3092.5476758767454 2.1029576075151493
2474.7756755274904 1.3911706137490651
3061.0275831010244 1.0518779390867734
4595.549571772531 0.41236487101539243
4357.87068480299 0.5397608950542659
3565.9828356541143 2.2771931159068557
2537.135125006971 1.3608133099084012
3611.1469989031516 0.8450773710842944
4151.398986599189 0.6360534502399208
4083.1788890541616 2.470395043795662
4296.673545768251 0.5781046358101801
4849.557761770365 2.8274751268149583
2643.325293283215 1.84545433830237
2880.99036364374 1.1609191734022368
3025.5460324325795 2.0411801858057887
2576.3742842327206 1.7853975653580507
2548.212484309159 1.378185824106128
3081.032201101008 1.0745349439444805
3020.1548668421156 2.0346473170963706
4137.014448797465 0.662866105260814
4296.623272644566 2.525208705628558
3770.4527971517173 0.8130122913900657
4918.712255981242 0.3176549435345734
2532.702406237501 1.4406858892971688
4389.916477894522 2.546113411499075
2741.258699241855 1.2722288788922198
3389.657715352589 2.1625923717299114
3644.6223694245687 0.8804579166052799
4951.047396380932 0.33067697010287045
2608.6678207734835 1.3816733950300188
3811.940013410832 2.313362089379605
3171.0402761129753 1.0719705763817904
